Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
862289,CHOLERA_0000000003,COUNTRY,RUS,EUR,YEAR,Europe,,1990,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
864024,CHOLERA_0000000003,COUNTRY,ESP,EUR,YEAR,Europe,,1996,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
874994,CHOLERA_0000000003,COUNTRY,PHL,WPR,YEAR,Western Pacific,,1974,,,,,,,,1.91,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
876767,CHOLERA_0000000003,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,1954,,,,,,,,54.29,,,,,2013-06-11T14:04:28+02:00,1954,1954-01-01T00:00:00+01:00,1954-12-31T00:00:00+01:00
884326,CHOLERA_0000000003,COUNTRY,ECU,AMR,YEAR,Americas,,1997,,,,,,,,4.62,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
890991,CHOLERA_0000000003,COUNTRY,GAB,AFR,YEAR,Africa,,2008,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
896945,CHOLERA_0000000003,COUNTRY,GHA,AFR,YEAR,Africa,,1971,,,,,,,,4.91,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
897070,CHOLERA_0000000003,COUNTRY,KHM,WPR,YEAR,Western Pacific,,1954,,,,,,,,100,,,,,2013-06-11T14:04:28+02:00,1954,1954-01-01T00:00:00+01:00,1954-12-31T00:00:00+01:00
910190,CHOLERA_0000000003,COUNTRY,ZMB,AFR,YEAR,Africa,,2005,,,,,,,,0.47,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
913566,CHOLERA_0000000003,COUNTRY,AGO,AFR,YEAR,Africa,,1974,,,,,,,,3.64,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
935448,CHOLERA_0000000003,COUNTRY,GNB,AFR,YEAR,Africa,,2007,,,,,,,,5.23,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
936507,CHOLERA_0000000003,COUNTRY,MOZ,AFR,YEAR,Africa,,2016,,,,,,,,0.2,0.2265,,,,2017-08-23T09:37:24+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
938205,CHOLERA_0000000003,COUNTRY,VNM,WPR,YEAR,Western Pacific,,1989,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
952020,CHOLERA_0000000003,COUNTRY,TZA,AFR,YEAR,Africa,,1977,,,,,,,,8.75,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
957138,CHOLERA_0000000003,COUNTRY,THA,SEAR,YEAR,South-East Asia,,1969,,,,,,,,4.16,,,,,2013-06-11T14:04:28+02:00,1969,1969-01-01T00:00:00+01:00,1969-12-31T00:00:00+01:00
958253,CHOLERA_0000000003,COUNTRY,KHM,WPR,YEAR,Western Pacific,,1987,,,,,,,,11.6,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
959661,CHOLERA_0000000003,COUNTRY,CHN,WPR,YEAR,Western Pacific,,1998,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
962564,CHOLERA_0000000003,COUNTRY,MEX,AMR,YEAR,Americas,,2013,,,,,,,,0.53,0.53,,,,2014-08-29T13:48:41+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
964722,CHOLERA_0000000003,COUNTRY,VNM,WPR,YEAR,Western Pacific,,1968,,,,,,,,0.73,,,,,2013-06-11T14:04:28+02:00,1968,1968-01-01T00:00:00+01:00,1968-12-31T00:00:00+01:00
973539,CHOLERA_0000000003,COUNTRY,IDN,WPR,YEAR,Western Pacific,,1963,,,,,,,,15.51,,,,,2013-06-11T14:04:28+02:00,1963,1963-01-01T00:00:00+01:00,1963-12-31T00:00:00+01:00
977168,CHOLERA_0000000003,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,1999,,,,,,,,1.51,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
986765,CHOLERA_0000000003,COUNTRY,CAN,AMR,YEAR,Americas,,1989,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
989889,CHOLERA_0000000003,COUNTRY,BFA,AFR,YEAR,Africa,,1975,,,,,,,,100,,,,,2013-06-11T14:04:28+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
995755,CHOLERA_0000000003,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2008,,,,,,,,0.04,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1017547,CHOLERA_0000000003,COUNTRY,GIN,AFR,YEAR,Africa,,2009,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1031950,CHOLERA_0000000003,COUNTRY,SGP,WPR,YEAR,Western Pacific,,1978,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
1032705,CHOLERA_0000000003,COUNTRY,MEX,AMR,YEAR,Americas,,1994,,,,,,,,1.38,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
1044697,CHOLERA_0000000003,COUNTRY,AGO,AFR,YEAR,Africa,,1988,,,,,,,,9.95,,,,,2013-06-11T14:04:28+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
1052223,CHOLERA_0000000003,COUNTRY,IND,SEAR,YEAR,South-East Asia,,1977,,,,,,,,3.45,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
1055659,CHOLERA_0000000003,COUNTRY,AGO,AFR,YEAR,Africa,,1987,,,,,,,,8.65,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1058211,CHOLERA_0000000003,COUNTRY,VNM,WPR,YEAR,Western Pacific,,1967,,,,,,,,0.93,,,,,2013-06-11T14:04:28+02:00,1967,1967-01-01T00:00:00+01:00,1967-12-31T00:00:00+01:00
1070955,CHOLERA_0000000003,COUNTRY,COD,AFR,YEAR,Africa,,1996,,,,,,,,8.09,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1077862,CHOLERA_0000000003,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,1985,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
1078307,CHOLERA_0000000003,COUNTRY,ZWE,AFR,YEAR,Africa,,1999,,,,,,,,6.83,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1082131,CHOLERA_0000000003,COUNTRY,USA,AMR,YEAR,Americas,,1990,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
1085374,CHOLERA_0000000003,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,1968,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1968,1968-01-01T00:00:00+01:00,1968-12-31T00:00:00+01:00
1102734,CHOLERA_0000000003,COUNTRY,MLI,AFR,YEAR,Africa,,1974,,,,,,,,16.15,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
1110917,CHOLERA_0000000003,COUNTRY,BRA,AMR,YEAR,Americas,,1992,,,,,,,,1.2,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
1112634,CHOLERA_0000000003,COUNTRY,KEN,AFR,YEAR,Africa,,1974,,,,,,,,4.98,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
1114799,CHOLERA_0000000003,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,1993,,,,,,,,2.96,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1115459,CHOLERA_0000000003,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,2012,,,,,,,,0,0.0,,,,2013-10-03T09:19:14+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1126257,CHOLERA_0000000003,COUNTRY,RWA,AFR,YEAR,Africa,,2007,,,,,,,,1.45,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1126471,CHOLERA_0000000003,COUNTRY,PHL,WPR,YEAR,Western Pacific,,1969,,,,,,,,6.88,,,,,2013-06-11T14:04:28+02:00,1969,1969-01-01T00:00:00+01:00,1969-12-31T00:00:00+01:00
1129815,CHOLERA_0000000003,COUNTRY,ROU,EUR,YEAR,Europe,,1993,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1137198,CHOLERA_0000000003,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,2003,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1141276,CHOLERA_0000000003,COUNTRY,LBR,AFR,YEAR,Africa,,2010,,,,,,,,0.00,,,,,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1144100,CHOLERA_0000000003,COUNTRY,DEU,EUR,YEAR,Europe,,1973,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
1148252,CHOLERA_0000000003,COUNTRY,GBR,EUR,YEAR,Europe,,2013,,,,,,,,0,0.0,,,,2014-08-29T13:48:35+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1150570,CHOLERA_0000000003,COUNTRY,AUS,WPR,YEAR,Western Pacific,,1987,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1166918,CHOLERA_0000000003,COUNTRY,PER,AMR,YEAR,Americas,,1993,,,,,,,,0.79,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1169463,CHOLERA_0000000003,COUNTRY,GHA,AFR,YEAR,Africa,,1993,,,,,,,,2.62,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1174971,CHOLERA_0000000003,COUNTRY,IDN,WPR,YEAR,Western Pacific,,1960,,,,,,,,53.66,,,,,2013-06-11T14:04:28+02:00,1960,1960-01-01T00:00:00+01:00,1960-12-31T00:00:00+01:00
1177052,CHOLERA_0000000003,COUNTRY,KOR,WPR,YEAR,Western Pacific,,1969,,,,,,,,8.91,,,,,2013-06-11T14:04:28+02:00,1969,1969-01-01T00:00:00+01:00,1969-12-31T00:00:00+01:00
1177203,CHOLERA_0000000003,COUNTRY,GBR,EUR,YEAR,Europe,,2007,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1180640,CHOLERA_0000000003,COUNTRY,MOZ,AFR,YEAR,Africa,,1991,,,,,,,,4.18,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
1183553,CHOLERA_0000000003,COUNTRY,KEN,AFR,YEAR,Africa,,1994,,,,,,,,3.18,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
1183602,CHOLERA_0000000003,COUNTRY,ZAF,AFR,YEAR,Africa,,1980,,,,,,,,1.86,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1183920,CHOLERA_0000000003,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,2015,,,,,,,,1.2,1.2,,,,2016-09-20T08:46:14+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1187141,CHOLERA_0000000003,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,1977,,,,,,,,0.23,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
1196510,CHOLERA_0000000003,COUNTRY,BEN,AFR,YEAR,Africa,,1976,,,,,,,,9.59,,,,,2013-06-11T14:04:28+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
1198663,CHOLERA_0000000003,COUNTRY,NAM,AFR,YEAR,Africa,,2009,,,,,,,,1.89,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1203123,CHOLERA_0000000003,COUNTRY,UGA,AFR,YEAR,Africa,,1991,,,,,,,,10.04,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
1203363,CHOLERA_0000000003,COUNTRY,JPN,WPR,YEAR,Western Pacific,,1980,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1204165,CHOLERA_0000000003,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,2000,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1211460,CHOLERA_0000000003,COUNTRY,MWI,AFR,YEAR,Africa,,1995,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
1219049,CHOLERA_0000000003,COUNTRY,TGO,AFR,YEAR,Africa,,1971,,,,,,,,7.76,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
1223663,CHOLERA_0000000003,COUNTRY,NGA,AFR,YEAR,Africa,,1981,,,,,,,,16.82,,,,,2013-06-11T14:04:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1238074,CHOLERA_0000000003,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,2010,,,,,,,,1.33,,,,,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1241146,CHOLERA_0000000003,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,1981,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1255450,CHOLERA_0000000003,COUNTRY,ITA,EUR,YEAR,Europe,,2013,,,,,,,,0,0.0,,,,2014-08-29T13:48:34+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1257376,CHOLERA_0000000003,COUNTRY,BLZ,AMR,YEAR,Americas,,1993,,,,,,,,2.22,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1283252,CHOLERA_0000000003,COUNTRY,SWZ,AFR,YEAR,Africa,,2004,,,,,,,,1.49,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1286174,CHOLERA_0000000003,COUNTRY,SEN,AFR,YEAR,Africa,,1995,,,,,,,,4.8,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
1286796,CHOLERA_0000000003,COUNTRY,KEN,AFR,YEAR,Africa,,1995,,,,,,,,2.52,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
1291484,CHOLERA_0000000003,COUNTRY,BFA,AFR,YEAR,Africa,,1995,,,,,,,,7.79,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
1294588,CHOLERA_0000000003,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,1980,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1301716,CHOLERA_0000000003,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2012,,,,,,,,0,0.0,,,,2013-10-03T09:19:14+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1306406,CHOLERA_0000000003,COUNTRY,MNG,WPR,YEAR,Western Pacific,,1996,,,,,,,,6.78,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1311271,CHOLERA_0000000003,COUNTRY,RUS,EUR,YEAR,Europe,,1995,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
1317465,CHOLERA_0000000003,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,1958,,,,,,,,23.5,,,,,2013-06-11T14:04:28+02:00,1958,1958-01-01T00:00:00+01:00,1958-12-31T00:00:00+01:00
1322289,CHOLERA_0000000003,COUNTRY,UGA,AFR,YEAR,Africa,,1979,,,,,,,,6.38,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
1324690,CHOLERA_0000000003,COUNTRY,BOL,AMR,YEAR,Americas,,1994,,,,,,,,1.7,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
1327716,CHOLERA_0000000003,COUNTRY,NER,AFR,YEAR,Africa,,1981,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1331761,CHOLERA_0000000003,COUNTRY,USA,AMR,YEAR,Americas,,2012,,,,,,,,0,0.0,,,,2013-10-03T09:19:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1338909,CHOLERA_0000000003,COUNTRY,RWA,AFR,YEAR,Africa,,1979,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
1348365,CHOLERA_0000000003,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,1998,,,,,,,,4.44,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1350645,CHOLERA_0000000003,COUNTRY,GIN,AFR,YEAR,Africa,,1999,,,,,,,,4.67,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1351418,CHOLERA_0000000003,COUNTRY,MWI,AFR,YEAR,Africa,,2010,,,,,,,,1.47,,,,,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1352027,CHOLERA_0000000003,COUNTRY,GBR,EUR,YEAR,Europe,,2004,,,,,,,,0.00,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1357510,CHOLERA_0000000003,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2006,,,,,,,,1.24,,,,,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1363218,CHOLERA_0000000003,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,1969,,,,,,,,2.65,,,,,2013-06-11T14:04:28+02:00,1969,1969-01-01T00:00:00+01:00,1969-12-31T00:00:00+01:00
1364056,CHOLERA_0000000003,COUNTRY,TZA,AFR,YEAR,Africa,,2016,,,,,,,,1.5,1.51408,,,,2017-08-23T09:37:24+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1370381,CHOLERA_0000000003,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2013,,,,,,,,0.9,0.9,,,,2014-08-29T13:48:30+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1371087,CHOLERA_0000000003,COUNTRY,PRT,EUR,YEAR,Europe,,1975,,,,,,,,0.75,,,,,2013-06-11T14:04:28+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
1374424,CHOLERA_0000000003,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,2007,,,,,,,,2.84,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1375499,CHOLERA_0000000003,COUNTRY,ESP,EUR,YEAR,Europe,,1989,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
1379507,CHOLERA_0000000003,COUNTRY,KHM,WPR,YEAR,Western Pacific,,1958,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1958,1958-01-01T00:00:00+01:00,1958-12-31T00:00:00+01:00
1383380,CHOLERA_0000000003,COUNTRY,TZA,AFR,YEAR,Africa,,1987,,,,,,,,12.26,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1383673,CHOLERA_0000000003,COUNTRY,VNM,WPR,YEAR,Western Pacific,,1984,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1389012,CHOLERA_0000000003,COUNTRY,GBR,EUR,YEAR,Europe,,1988,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
1399559,CHOLERA_0000000003,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,1978,,,,,,,,66.67,,,,,2013-06-11T14:04:28+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
1400313,CHOLERA_0000000003,COUNTRY,TJK,EUR,YEAR,Europe,,1993,,,,,,,,3.03,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1401860,CHOLERA_0000000003,COUNTRY,ARG,AMR,YEAR,Americas,,1998,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1407130,CHOLERA_0000000003,COUNTRY,IDN,WPR,YEAR,Western Pacific,,1970,,,,,,,,20.96,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
1409354,CHOLERA_0000000003,COUNTRY,COG,AFR,YEAR,Africa,,2008,,,,,,,,2.56,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1422544,CHOLERA_0000000003,COUNTRY,MOZ,AFR,YEAR,Africa,,2004,,,,,,,,0.55,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1425024,CHOLERA_0000000003,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,1971,,,,,,,,88.89,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
1428892,CHOLERA_0000000003,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,1994,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
1436519,CHOLERA_0000000003,COUNTRY,RUS,EUR,YEAR,Europe,,1991,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
1446494,CHOLERA_0000000003,COUNTRY,NIC,AMR,YEAR,Americas,,1997,,,,,,,,2.81,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
1446535,CHOLERA_0000000003,COUNTRY,KOR,WPR,YEAR,Western Pacific,,1970,,,,,,,,4.84,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
1449721,CHOLERA_0000000003,COUNTRY,ISR,EUR,YEAR,Europe,,1982,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
1455861,CHOLERA_0000000003,COUNTRY,KEN,AFR,YEAR,Africa,,2015,,,,,,,,0.5,0.5,,,,2016-09-20T08:46:14+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1459265,CHOLERA_0000000003,COUNTRY,COD,AFR,YEAR,Africa,,1981,,,,,,,,33.63,,,,,2013-06-11T14:04:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1462713,CHOLERA_0000000003,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2006,,,,,,,,0.15,,,,,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1462867,CHOLERA_0000000003,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,1962,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1962,1962-01-01T00:00:00+01:00,1962-12-31T00:00:00+01:00
1484380,CHOLERA_0000000003,COUNTRY,RWA,AFR,YEAR,Africa,,1984,,,,,,,,8.07,,,,,2013-06-11T14:04:28+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1485279,CHOLERA_0000000003,COUNTRY,ERI,AFR,YEAR,Africa,,2007,,,,,,,,7.56,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1489685,CHOLERA_0000000003,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,1975,,,,,,,,52.75,,,,,2013-06-11T14:04:28+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
1497663,CHOLERA_0000000003,COUNTRY,TZA,AFR,YEAR,Africa,,1988,,,,,,,,11.01,,,,,2013-06-11T14:04:28+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
1507203,CHOLERA_0000000003,COUNTRY,NZL,WPR,YEAR,Western Pacific,,1987,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
