Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4190872,CHOLERA_0000000001,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,2005,,,,,,,,2,,,,2 of 2 reported cases are imported.,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4197756,CHOLERA_0000000001,COUNTRY,LAO,WPR,YEAR,Western Pacific,,2008,,,,,,,,201,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4199611,CHOLERA_0000000001,COUNTRY,MYS,WPR,YEAR,Western Pacific,,1994,,,,,,,,534,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
4217581,CHOLERA_0000000001,COUNTRY,DEU,EUR,YEAR,Europe,,2004,,,,,,,,3,,,,3 of 3 reported cases are imported.,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4232701,CHOLERA_0000000001,COUNTRY,MLI,AFR,YEAR,Africa,,1971,,,,,,,,4792,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
4248838,CHOLERA_0000000001,COUNTRY,MRT,AFR,YEAR,Africa,,1985,,,,,,,,259,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4250320,CHOLERA_0000000001,COUNTRY,MLI,AFR,YEAR,Africa,,1974,,,,,,,,130,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
4255670,CHOLERA_0000000001,COUNTRY,CHE,EUR,YEAR,Europe,,1985,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4255779,CHOLERA_0000000001,COUNTRY,COD,AFR,YEAR,Africa,,1978,,,,,,,,3481,,,,,2013-06-11T14:04:28+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
4257458,CHOLERA_0000000001,COUNTRY,GHA,AFR,YEAR,Africa,,2006,,,,,,,,3357,,,,,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4270040,CHOLERA_0000000001,COUNTRY,TCD,AFR,YEAR,Africa,,2007,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4271280,CHOLERA_0000000001,COUNTRY,CAN,AMR,YEAR,Americas,,2011,,,,,,,,9 ,,,,9 of 9  reported cases are imported.,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4271721,CHOLERA_0000000001,COUNTRY,AGO,AFR,YEAR,Africa,,2016,,,,,,,,78,78.0,,,,2017-08-23T09:37:21+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4295842,CHOLERA_0000000001,COUNTRY,SEN,AFR,YEAR,Africa,,1987,,,,,,,,3150,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
4299025,CHOLERA_0000000001,COUNTRY,IDN,WPR,YEAR,Western Pacific,,1977,,,,,,,,17112,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
4302079,CHOLERA_0000000001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,1970,,,,,,,,7419,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
4308592,CHOLERA_0000000001,COUNTRY,MOZ,AFR,YEAR,Africa,,1983,,,,,,,,10745,,,,,2013-06-11T14:04:28+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
4315855,CHOLERA_0000000001,COUNTRY,ETH,AFR,YEAR,Africa,,2007,,,,,,,,24121,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4318547,CHOLERA_0000000001,COUNTRY,GTM,AMR,YEAR,Americas,,2002,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4334557,CHOLERA_0000000001,COUNTRY,SLE,AFR,YEAR,Africa,,2005,,,,,,,,6,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4337432,CHOLERA_0000000001,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,2008,,,,,,,,17241,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4339744,CHOLERA_0000000001,COUNTRY,VNM,WPR,YEAR,Western Pacific,,2005,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4340616,CHOLERA_0000000001,COUNTRY,GBR,EUR,YEAR,Europe,,1985,,,,,,,,4,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4345171,CHOLERA_0000000001,COUNTRY,MOZ,AFR,YEAR,Africa,,2012,,,,,,,,647,647.0,,,,2013-10-03T09:18:20+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4349927,CHOLERA_0000000001,COUNTRY,PHL,WPR,YEAR,Western Pacific,,1985,,,,,,,,10,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4352127,CHOLERA_0000000001,COUNTRY,NLD,EUR,YEAR,Europe,,2000,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4353558,CHOLERA_0000000001,COUNTRY,NER,AFR,YEAR,Africa,,1997,,,,,,,,259,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4361036,CHOLERA_0000000001,COUNTRY,VNM,WPR,YEAR,Western Pacific,,1991,,,,,,,,52,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4366808,CHOLERA_0000000001,COUNTRY,VNM,WPR,YEAR,Western Pacific,,1994,,,,,,,,5776,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
4370380,CHOLERA_0000000001,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2001,,,,,,,,140,,,,,2013-06-11T14:04:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4371155,CHOLERA_0000000001,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2001,,,,,,,,4081,,,,,2013-06-11T14:04:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4380212,CHOLERA_0000000001,COUNTRY,RUS,EUR,YEAR,Europe,,2012,,,,,,,,1,1.0,,,1 of 1 reported cases are imported. ,2013-10-03T09:18:21+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4383288,CHOLERA_0000000001,COUNTRY,CMR,AFR,YEAR,Africa,,1991,,,,,,,,4026,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4391141,CHOLERA_0000000001,COUNTRY,AUS,WPR,YEAR,Western Pacific,,1995,,,,,,,,5,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4397482,CHOLERA_0000000001,COUNTRY,MOZ,AFR,YEAR,Africa,,2010,,,,,,,,7430,,,,,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4397767,CHOLERA_0000000001,COUNTRY,LBR,AFR,YEAR,Africa,,2008,,,,,,,,1236,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4402514,CHOLERA_0000000001,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,2002,,,,,,,,1,,,,1 of 1 reported cases are imported.,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4407702,CHOLERA_0000000001,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,1970,,,,,,,,3,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
4430689,CHOLERA_0000000001,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,1993,,,,,,,,37046,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
4439652,CHOLERA_0000000001,COUNTRY,BWA,AFR,YEAR,Africa,,2006,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4440421,CHOLERA_0000000001,COUNTRY,GHA,AFR,YEAR,Africa,,1975,,,,,,,,187,,,,,2013-06-11T14:04:28+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
4440797,CHOLERA_0000000001,COUNTRY,AUT,EUR,YEAR,Europe,,1993,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
4442644,CHOLERA_0000000001,COUNTRY,COD,AFR,YEAR,Africa,,1982,,,,,,,,10328,,,,,2013-06-11T14:04:28+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
4449421,CHOLERA_0000000001,COUNTRY,VNM,WPR,YEAR,Western Pacific,,1982,,,,,,,,57,,,,,2013-06-11T14:04:28+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
4451073,CHOLERA_0000000001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,1971,,,,,,,,2342,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
4453523,CHOLERA_0000000001,COUNTRY,MEX,AMR,YEAR,Americas,,2001,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4453894,CHOLERA_0000000001,COUNTRY,ZAF,AFR,YEAR,Africa,,1983,,,,,,,,4715,,,,,2013-06-11T14:04:28+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
4458099,CHOLERA_0000000001,COUNTRY,ZMB,AFR,YEAR,Africa,,2011,,,,,,,,330,,,,,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4458835,CHOLERA_0000000001,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2005,,,,,,,,33,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4459453,CHOLERA_0000000001,COUNTRY,ZAF,AFR,YEAR,Africa,,1986,,,,,,,,120,,,,,2013-06-11T14:04:28+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
4462282,CHOLERA_0000000001,COUNTRY,ZWE,AFR,YEAR,Africa,,2004,,,,,,,,119,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4464537,CHOLERA_0000000001,COUNTRY,BEN,AFR,YEAR,Africa,,1973,,,,,,,,3,,,,,2013-06-11T14:04:28+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
4464762,CHOLERA_0000000001,COUNTRY,SGP,WPR,YEAR,Western Pacific,,1990,,,,,,,,26,,,,,2013-06-11T14:04:28+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
4482735,CHOLERA_0000000001,COUNTRY,THA,SEAR,YEAR,South-East Asia,,1959,,,,,,,,4368,,,,,2013-06-11T14:04:28+02:00,1959,1959-01-01T00:00:00+01:00,1959-12-31T00:00:00+01:00
4487376,CHOLERA_0000000001,COUNTRY,ECU,AMR,YEAR,Americas,,2004,,,,,,,,5,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4488079,CHOLERA_0000000001,COUNTRY,VNM,WPR,YEAR,Western Pacific,,1976,,,,,,,,1068,,,,,2013-06-11T14:04:28+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
4497308,CHOLERA_0000000001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,1972,,,,,,,,1059,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
4504673,CHOLERA_0000000001,COUNTRY,ERI,AFR,YEAR,Africa,,2006,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4508303,CHOLERA_0000000001,COUNTRY,ZAF,AFR,YEAR,Africa,,1973,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
4508799,CHOLERA_0000000001,COUNTRY,LAO,WPR,YEAR,Western Pacific,,1953,,,,,,,,31,,,,,2013-06-11T14:04:28+02:00,1953,1953-01-01T00:00:00+01:00,1953-12-31T00:00:00+01:00
4510053,CHOLERA_0000000001,COUNTRY,RWA,AFR,YEAR,Africa,,1987,,,,,,,,101,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
4511215,CHOLERA_0000000001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,1974,,,,,,,,5614,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
4517928,CHOLERA_0000000001,COUNTRY,BDI,AFR,YEAR,Africa,,1985,,,,,,,,259,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4521471,CHOLERA_0000000001,COUNTRY,VNM,WPR,YEAR,Western Pacific,,1973,,,,,,,,1495,,,,,2013-06-11T14:04:28+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
4523851,CHOLERA_0000000001,COUNTRY,NZL,WPR,YEAR,Western Pacific,,1987,,,,,,,,2,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
4533113,CHOLERA_0000000001,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,1978,,,,,,,,264,,,,,2013-06-11T14:04:28+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
4535162,CHOLERA_0000000001,COUNTRY,NGA,AFR,YEAR,Africa,,2002,,,,,,,,5429,,,,,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4536456,CHOLERA_0000000001,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,1998,,,,,,,,19,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4537255,CHOLERA_0000000001,COUNTRY,MYS,WPR,YEAR,Western Pacific,,2014,,,,,,,,134,134.0,,,,2015-10-02T09:47:57+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4537679,CHOLERA_0000000001,COUNTRY,ZMB,AFR,YEAR,Africa,,1989,,,,,,,,44,,,,,2013-06-11T14:04:28+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
4538180,CHOLERA_0000000001,COUNTRY,JPN,WPR,YEAR,Western Pacific,,1997,,,,,,,,89,,,,14 of 89 reported cases are imported.,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4542019,CHOLERA_0000000001,COUNTRY,BFA,AFR,YEAR,Africa,,2005,,,,,,,,1050,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4544548,CHOLERA_0000000001,COUNTRY,GUY,AMR,YEAR,Americas,,1992,,,,,,,,576,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4545750,CHOLERA_0000000001,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,1976,,,,,,,,144,,,,,2013-06-11T14:04:28+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
4549529,CHOLERA_0000000001,COUNTRY,IND,SEAR,YEAR,South-East Asia,,1958,,,,,,,,66849,,,,,2013-06-11T14:04:28+02:00,1958,1958-01-01T00:00:00+01:00,1958-12-31T00:00:00+01:00
4553562,CHOLERA_0000000001,COUNTRY,GBR,EUR,YEAR,Europe,,1981,,,,,,,,12,,,,,2013-06-11T14:04:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
4560698,CHOLERA_0000000001,COUNTRY,DEU,EUR,YEAR,Europe,,1994,,,,,,,,5,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
4569318,CHOLERA_0000000001,COUNTRY,BRN,WPR,YEAR,Western Pacific,,1970,,,,,,,,24,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
4572162,CHOLERA_0000000001,COUNTRY,ROU,EUR,YEAR,Europe,,1991,,,,,,,,226,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4574236,CHOLERA_0000000001,COUNTRY,RUS,EUR,YEAR,Europe,,1977,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
4577513,CHOLERA_0000000001,COUNTRY,IDN,WPR,YEAR,Western Pacific,,1980,,,,,,,,5541,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
4579624,CHOLERA_0000000001,COUNTRY,ROU,EUR,YEAR,Europe,,1995,,,,,,,,118,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4580666,CHOLERA_0000000001,COUNTRY,COG,AFR,YEAR,Africa,,1979,,,,,,,,5,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
4581386,CHOLERA_0000000001,COUNTRY,ESP,EUR,YEAR,Europe,,1987,,,,,,,,2,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
4584040,CHOLERA_0000000001,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2013,,,,,,,,53,53.0,,,2 imported cases,2014-08-29T13:48:21+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4585177,CHOLERA_0000000001,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,1978,,,,,,,,96,,,,,2013-06-11T14:04:28+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
4591420,CHOLERA_0000000001,COUNTRY,SWE,EUR,YEAR,Europe,,1986,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
4595224,CHOLERA_0000000001,COUNTRY,CPV,AFR,YEAR,Africa,,1974,,,,,,,,303,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
4595226,CHOLERA_0000000001,COUNTRY,VNM,WPR,YEAR,Western Pacific,,1986,,,,,,,,525,,,,,2013-06-11T14:04:28+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
4601272,CHOLERA_0000000001,COUNTRY,LBR,AFR,YEAR,Africa,,2000,,,,,,,,365,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4603815,CHOLERA_0000000001,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,1976,,,,,,,,2,,,,,2013-06-11T14:04:28+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
4606486,CHOLERA_0000000001,COUNTRY,ETH,AFR,YEAR,Africa,,2005,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4610685,CHOLERA_0000000001,COUNTRY,HND,AMR,YEAR,Americas,,1992,,,,,,,,407,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4614484,CHOLERA_0000000001,COUNTRY,IND,SEAR,YEAR,South-East Asia,,1983,,,,,,,,8542,,,,,2013-06-11T14:04:28+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
4615814,CHOLERA_0000000001,COUNTRY,CHN,WPR,YEAR,Western Pacific,,1997,,,,,,,,1177,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4622484,CHOLERA_0000000001,COUNTRY,SGP,WPR,YEAR,Western Pacific,,1991,,,,,,,,34,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4631147,CHOLERA_0000000001,COUNTRY,COD,AFR,YEAR,Africa,,1988,,,,,,,,295,,,,,2013-06-11T14:04:28+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
4633330,CHOLERA_0000000001,COUNTRY,GHA,AFR,YEAR,Africa,,2004,,,,,,,,407,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4635022,CHOLERA_0000000001,COUNTRY,UZB,EUR,YEAR,Europe,,1994,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
4637668,CHOLERA_0000000001,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,1997,,,,,,,,430,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4644289,CHOLERA_0000000001,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,1993,,,,,,,,280,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
4648050,CHOLERA_0000000001,COUNTRY,KHM,WPR,YEAR,Western Pacific,,1991,,,,,,,,770,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4648883,CHOLERA_0000000001,COUNTRY,AUS,WPR,YEAR,Western Pacific,,2005,,,,,,,,2,,,,2 of 2 reported cases are imported.,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4649374,CHOLERA_0000000001,COUNTRY,MEX,AMR,YEAR,Americas,,1995,,,,,,,,16430,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4650688,CHOLERA_0000000001,COUNTRY,KHM,WPR,YEAR,Western Pacific,,1989,,,,,,,,47,,,,,2013-06-11T14:04:28+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
4657680,CHOLERA_0000000001,COUNTRY,SSD,AFR,YEAR,Africa,,2016,,,,,,,,4295,4295.0,,,,2017-08-23T09:37:22+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4664531,CHOLERA_0000000001,COUNTRY,NGA,AFR,YEAR,Africa,,1981,,,,,,,,107,,,,,2013-06-11T14:04:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
4667332,CHOLERA_0000000001,COUNTRY,ISR,EUR,YEAR,Europe,,2013,,,,,,,,1,1.0,,,1 imported case,2014-08-29T13:48:23+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4670017,CHOLERA_0000000001,COUNTRY,CRI,AMR,YEAR,Americas,,1994,,,,,,,,38,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
4677458,CHOLERA_0000000001,COUNTRY,GBR,EUR,YEAR,Europe,,1971,,,,,,,,3,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
4682020,CHOLERA_0000000001,COUNTRY,KEN,AFR,YEAR,Africa,,2002,,,,,,,,291,,,,,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4682268,CHOLERA_0000000001,COUNTRY,IDN,WPR,YEAR,Western Pacific,,1968,,,,,,,,135,,,,,2013-06-11T14:04:28+02:00,1968,1968-01-01T00:00:00+01:00,1968-12-31T00:00:00+01:00
4694075,CHOLERA_0000000001,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,2012,,,,,,,,53,53.0,,,,2013-10-03T09:18:20+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4701852,CHOLERA_0000000001,COUNTRY,ZWE,AFR,YEAR,Africa,,1985,,,,,,,,144,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4703317,CHOLERA_0000000001,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,1998,,,,,,,,1536,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4707175,CHOLERA_0000000001,COUNTRY,LBR,AFR,YEAR,Africa,,1970,,,,,,,,168,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
4711667,CHOLERA_0000000001,COUNTRY,ZAF,AFR,YEAR,Africa,,1993,,,,,,,,78,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
4715872,CHOLERA_0000000001,COUNTRY,BEN,AFR,YEAR,Africa,,2009,,,,,,,,74,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4719680,CHOLERA_0000000001,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,2010,,,,,,,,2,,,,,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4720405,CHOLERA_0000000001,COUNTRY,VEN,AMR,YEAR,Americas,,2000,,,,,,,,141,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4730913,CHOLERA_0000000001,COUNTRY,BEN,AFR,YEAR,Africa,,1998,,,,,,,,206,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
