Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6387719,CHOLERA_0000000002,COUNTRY,BEN,AFR,YEAR,Africa,,,1977,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
6388830,CHOLERA_0000000002,COUNTRY,CAF,AFR,YEAR,Africa,,,2004,,,,,,,48,48.0,,,,2013-06-11T14:01:25+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6389508,CHOLERA_0000000002,COUNTRY,CAN,AMR,YEAR,Americas,,,1993,,,,,,,1,1.0,,,,2013-06-11T14:01:25+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
6395924,CHOLERA_0000000002,COUNTRY,MWI,AFR,YEAR,Africa,,,1992,,,,,,,8,8.0,,,,2013-06-11T14:01:25+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
6398175,CHOLERA_0000000002,COUNTRY,KHM,WPR,YEAR,Western Pacific,,,1987,,,,,,,55,55.0,,,,2013-06-11T14:01:25+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
6406606,CHOLERA_0000000002,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,1990,,,,,,,38,38.0,,,,2013-06-11T14:01:25+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
6410554,CHOLERA_0000000002,COUNTRY,FRA,EUR,YEAR,Europe,,,1971,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
6410898,CHOLERA_0000000002,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,1977,,,,,,,1,1.0,,,,2013-06-11T14:01:25+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
6419176,CHOLERA_0000000002,COUNTRY,AGO,AFR,YEAR,Africa,,,1990,,,,,,,809,809.0,,,,2013-06-11T14:01:25+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
6420025,CHOLERA_0000000002,COUNTRY,ZMB,AFR,YEAR,Africa,,,2007,,,,,,,35,35.0,,,,2013-06-11T14:01:25+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6420629,CHOLERA_0000000002,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,1987,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
6426678,CHOLERA_0000000002,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,1951,,,,,,,41543,41543.0,,,,2013-06-11T14:01:25+02:00,1951,1951-01-01T00:00:00+01:00,1951-12-31T00:00:00+01:00
6430658,CHOLERA_0000000002,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2014,,,,,,,0,0.0,,,,2015-10-02T09:47:59+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6444852,CHOLERA_0000000002,COUNTRY,LAO,WPR,YEAR,Western Pacific,,,1993,,,,,,,255,255.0,,,,2013-06-11T14:01:25+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
6445242,CHOLERA_0000000002,COUNTRY,SWZ,AFR,YEAR,Africa,,,2008,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6447452,CHOLERA_0000000002,COUNTRY,NGA,AFR,YEAR,Africa,,,2016,,,,,,,32,32.0,,,,2017-08-23T09:37:23+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6450239,CHOLERA_0000000002,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,,1978,,,,,,,2,2.0,,,,2013-06-11T14:01:25+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
6452186,CHOLERA_0000000002,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,2000,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6458966,CHOLERA_0000000002,COUNTRY,USA,AMR,YEAR,Americas,,,2008,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6463511,CHOLERA_0000000002,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,2012,,,,,,,4,4.0,,,,2013-10-03T09:19:03+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6471553,CHOLERA_0000000002,COUNTRY,ZAF,AFR,YEAR,Africa,,,1973,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
6473321,CHOLERA_0000000002,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,,,2015,,,,,,,0,0.0,,,,2016-09-16T09:37:07+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6476752,CHOLERA_0000000002,COUNTRY,ZMB,AFR,YEAR,Africa,,,1990,,,,,,,315,315.0,,,,2013-06-11T14:01:25+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
6477053,CHOLERA_0000000002,COUNTRY,PRY,AMR,YEAR,Americas,,,2009,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6481793,CHOLERA_0000000002,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,,1979,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
6484047,CHOLERA_0000000002,COUNTRY,DZA,AFR,YEAR,Africa,,,1989,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
6484239,CHOLERA_0000000002,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2000,,,,,,,20,20.0,,,,2013-06-11T14:01:25+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6487482,CHOLERA_0000000002,COUNTRY,NLD,EUR,YEAR,Europe,,,1996,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6488074,CHOLERA_0000000002,COUNTRY,MEX,AMR,YEAR,Americas,,,2014,,,,,,,0,0.0,,,,2015-10-02T09:47:58+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6498955,CHOLERA_0000000002,COUNTRY,RWA,AFR,YEAR,Africa,,,1996,,,,,,,10,10.0,,,,2013-06-11T14:01:25+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6499640,CHOLERA_0000000002,COUNTRY,PNG,WPR,YEAR,Western Pacific,,,2005,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6512079,CHOLERA_0000000002,COUNTRY,GNB,AFR,YEAR,Africa,,,2003,,,,,,,2,2.0,,,,2013-06-11T14:01:25+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6512658,CHOLERA_0000000002,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,,1979,,,,,,,176,176.0,,,,2013-06-11T14:01:25+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
6522793,CHOLERA_0000000002,COUNTRY,GBR,EUR,YEAR,Europe,,,1973,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
6530961,CHOLERA_0000000002,COUNTRY,DZA,AFR,YEAR,Africa,,,1990,,,,,,,20,20.0,,,,2013-06-11T14:01:25+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
6531064,CHOLERA_0000000002,COUNTRY,BDI,AFR,YEAR,Africa,,,2008,,,,,,,4,4.0,,,,2013-06-11T14:01:25+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6534763,CHOLERA_0000000002,COUNTRY,RUS,EUR,YEAR,Europe,,,1977,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
6541383,CHOLERA_0000000002,COUNTRY,CAN,AMR,YEAR,Americas,,,2007,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6543712,CHOLERA_0000000002,COUNTRY,KHM,WPR,YEAR,Western Pacific,,,1958,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1958,1958-01-01T00:00:00+01:00,1958-12-31T00:00:00+01:00
6548759,CHOLERA_0000000002,COUNTRY,NGA,AFR,YEAR,Africa,,,2003,,,,,,,87,87.0,,,,2013-06-11T14:01:25+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6552593,CHOLERA_0000000002,COUNTRY,SWZ,AFR,YEAR,Africa,,,2006,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6560232,CHOLERA_0000000002,COUNTRY,KAZ,EUR,YEAR,Europe,,,1994,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6582473,CHOLERA_0000000002,COUNTRY,GBR,EUR,YEAR,Europe,,,1984,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
6586011,CHOLERA_0000000002,COUNTRY,MEX,AMR,YEAR,Americas,,,2000,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6588344,CHOLERA_0000000002,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,1986,,,,,,,1,1.0,,,,2013-06-11T14:01:25+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
6588470,CHOLERA_0000000002,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,1988,,,,,,,41,41.0,,,,2013-06-11T14:01:25+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
6592801,CHOLERA_0000000002,COUNTRY,NER,AFR,YEAR,Africa,,,2013,,,,,,,13,13.0,,,,2014-08-29T13:48:51+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6598667,CHOLERA_0000000002,COUNTRY,ARG,AMR,YEAR,Americas,,,1998,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
6599129,CHOLERA_0000000002,COUNTRY,GRC,EUR,YEAR,Europe,,,1981,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
6599910,CHOLERA_0000000002,COUNTRY,ETH,AFR,YEAR,Africa,,,2006,,,,,,,575,575.0,,,,2013-06-11T14:01:25+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6602622,CHOLERA_0000000002,COUNTRY,CMR,AFR,YEAR,Africa,,,2013,,,,,,,0,0.0,,,,2014-08-29T13:48:49+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6603366,CHOLERA_0000000002,COUNTRY,BFA,AFR,YEAR,Africa,,,1971,,,,,,,495,495.0,,,,2013-06-11T14:01:25+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
6604532,CHOLERA_0000000002,COUNTRY,CMR,AFR,YEAR,Africa,,,2002,,,,,,,8,8.0,,,,2013-06-11T14:01:25+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6611478,CHOLERA_0000000002,COUNTRY,TZA,AFR,YEAR,Africa,,,1996,,,,,,,36,36.0,,,,2013-06-11T14:01:25+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6611874,CHOLERA_0000000002,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,1980,,,,,,,32,32.0,,,,2013-06-11T14:01:25+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
6613358,CHOLERA_0000000002,COUNTRY,KEN,AFR,YEAR,Africa,,,1976,,,,,,,59,59.0,,,,2013-06-11T14:01:25+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
6616400,CHOLERA_0000000002,COUNTRY,TZA,AFR,YEAR,Africa,,,1987,,,,,,,232,232.0,,,,2013-06-11T14:01:25+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
6620124,CHOLERA_0000000002,COUNTRY,BEN,AFR,YEAR,Africa,,,1995,,,,,,,12,12.0,,,,2013-06-11T14:01:25+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6622307,CHOLERA_0000000002,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,1993,,,,,,,931,931.0,,,,2013-06-11T14:01:25+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
6623508,CHOLERA_0000000002,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,1968,,,,,,,22,22.0,,,,2013-06-11T14:01:25+02:00,1968,1968-01-01T00:00:00+01:00,1968-12-31T00:00:00+01:00
6624473,CHOLERA_0000000002,COUNTRY,UKR,EUR,YEAR,Europe,,,2007,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6624633,CHOLERA_0000000002,COUNTRY,BDI,AFR,YEAR,Africa,,,2006,,,,,,,7,7.0,,,,2013-06-11T14:01:25+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6629803,CHOLERA_0000000002,COUNTRY,CMR,AFR,YEAR,Africa,,,1980,,,,,,,23,23.0,,,,2013-06-11T14:01:25+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
6637343,CHOLERA_0000000002,COUNTRY,COD,AFR,YEAR,Africa,,,1998,,,,,,,2926,2926.0,,,,2013-06-11T14:01:25+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
6640980,CHOLERA_0000000002,COUNTRY,KHM,WPR,YEAR,Western Pacific,,,1991,,,,,,,97,97.0,,,,2013-06-11T14:01:25+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
716,CHOLERA_0000000002,COUNTRY,UGA,AFR,YEAR,Africa,,,2003,,,,,,,129,129.0,,,,2013-06-11T14:01:25+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2899,CHOLERA_0000000002,COUNTRY,ECU,AMR,YEAR,Americas,,,1994,,,,,,,16,16.0,,,,2013-06-11T14:01:25+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
3655,CHOLERA_0000000002,COUNTRY,NER,AFR,YEAR,Africa,,,1994,,,,,,,83,83.0,,,,2013-06-11T14:01:25+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6656,CHOLERA_0000000002,COUNTRY,AGO,AFR,YEAR,Africa,,,2011,,,,,,,110,110.0,,,,2013-06-11T14:01:25+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7347,CHOLERA_0000000002,COUNTRY,GBR,EUR,YEAR,Europe,,,1997,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
11573,CHOLERA_0000000002,COUNTRY,CMR,AFR,YEAR,Africa,,,1981,,,,,,,17,17.0,,,,2013-06-11T14:01:25+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
20413,CHOLERA_0000000002,COUNTRY,SLE,AFR,YEAR,Africa,,,1971,,,,,,,13,13.0,,,,2013-06-11T14:01:25+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
25453,CHOLERA_0000000002,COUNTRY,LBR,AFR,YEAR,Africa,,,2014,,,,,,,0,0.0,,,,2015-10-02T09:47:57+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
29636,CHOLERA_0000000002,COUNTRY,CHE,EUR,YEAR,Europe,,,1977,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
29896,CHOLERA_0000000002,COUNTRY,MRT,AFR,YEAR,Africa,,,1984,,,,,,,15,15.0,,,,2013-06-11T14:01:25+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
31987,CHOLERA_0000000002,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,1958,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1958,1958-01-01T00:00:00+01:00,1958-12-31T00:00:00+01:00
34952,CHOLERA_0000000002,COUNTRY,ITA,EUR,YEAR,Europe,,,1998,,,,,,,9,9.0,,,,2013-06-11T14:01:25+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
46011,CHOLERA_0000000002,COUNTRY,VNM,WPR,YEAR,Western Pacific,,,1989,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
60644,CHOLERA_0000000002,COUNTRY,TGO,AFR,YEAR,Africa,,,1994,,,,,,,5,5.0,,,,2013-06-11T14:01:25+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
220919,CHOLERA_0000000002,COUNTRY,STP,AFR,YEAR,Africa,,,1989,,,,,,,64,64.0,,,,2013-06-11T14:01:25+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
233102,CHOLERA_0000000002,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,1975,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
236042,CHOLERA_0000000002,COUNTRY,GTM,AMR,YEAR,Americas,,,1999,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
239362,CHOLERA_0000000002,COUNTRY,TZA,AFR,YEAR,Africa,,,1998,,,,,,,608,608.0,,,,2013-06-11T14:01:25+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
246721,CHOLERA_0000000002,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,1984,,,,,,,59,59.0,,,,2013-06-11T14:01:25+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
246985,CHOLERA_0000000002,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,1995,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
248399,CHOLERA_0000000002,COUNTRY,NGA,AFR,YEAR,Africa,,,1998,,,,,,,187,187.0,,,,2013-06-11T14:01:25+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
257519,CHOLERA_0000000002,COUNTRY,BEN,AFR,YEAR,Africa,,,2000,,,,,,,11,11.0,,,,2013-06-11T14:01:25+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
267782,CHOLERA_0000000002,COUNTRY,ZAF,AFR,YEAR,Africa,,,1984,,,,,,,20,20.0,,,,2013-06-11T14:01:25+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
274438,CHOLERA_0000000002,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,,2006,,,,,,,1011,1011.0,,,,2013-06-11T14:01:25+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
276163,CHOLERA_0000000002,COUNTRY,SWE,EUR,YEAR,Europe,,,1986,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
278970,CHOLERA_0000000002,COUNTRY,MRT,AFR,YEAR,Africa,,,1973,,,,,,,22,22.0,,,,2013-06-11T14:01:25+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
293080,CHOLERA_0000000002,COUNTRY,BEN,AFR,YEAR,Africa,,,1993,,,,,,,2,2.0,,,,2013-06-11T14:01:25+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
296414,CHOLERA_0000000002,COUNTRY,BRA,AMR,YEAR,Americas,,,1999,,,,,,,83,83.0,,,,2013-06-11T14:01:25+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
304318,CHOLERA_0000000002,COUNTRY,CAN,AMR,YEAR,Americas,,,2008,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
304807,CHOLERA_0000000002,COUNTRY,GBR,EUR,YEAR,Europe,,,1988,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
317381,CHOLERA_0000000002,COUNTRY,DNK,EUR,YEAR,Europe,,,1995,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
320972,CHOLERA_0000000002,COUNTRY,ISR,EUR,YEAR,Europe,,,1971,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
322748,CHOLERA_0000000002,COUNTRY,DZA,AFR,YEAR,Africa,,,1984,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
322896,CHOLERA_0000000002,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,1986,,,,,,,70,70.0,,,,2013-06-11T14:01:25+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
324139,CHOLERA_0000000002,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,1989,,,,,,,59,59.0,,,,2013-06-11T14:01:25+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
324323,CHOLERA_0000000002,COUNTRY,COD,AFR,YEAR,Africa,,,2005,,,,,,,244,244.0,,,,2013-06-11T14:01:25+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
326347,CHOLERA_0000000002,COUNTRY,ZMB,AFR,YEAR,Africa,,,2005,,,,,,,7,7.0,,,,2013-06-11T14:01:25+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
326625,CHOLERA_0000000002,COUNTRY,RWA,AFR,YEAR,Africa,,,1998,,,,,,,74,74.0,,,,2013-06-11T14:01:25+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
328736,CHOLERA_0000000002,COUNTRY,ROU,EUR,YEAR,Europe,,,1991,,,,,,,9,9.0,,,,2013-06-11T14:01:25+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
331516,CHOLERA_0000000002,COUNTRY,UKR,EUR,YEAR,Europe,,,2011,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
336758,CHOLERA_0000000002,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,2001,,,,,,,6,6.0,,,,2013-06-11T14:01:25+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
339596,CHOLERA_0000000002,COUNTRY,LBR,AFR,YEAR,Africa,,,1981,,,,,,,33,33.0,,,,2013-06-11T14:01:25+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
346603,CHOLERA_0000000002,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,1997,,,,,,,16,16.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
347821,CHOLERA_0000000002,COUNTRY,TZA,AFR,YEAR,Africa,,,2011,,,,,,,11,11.0,,,,2013-06-11T14:01:25+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
352513,CHOLERA_0000000002,COUNTRY,BRA,AMR,YEAR,Americas,,,2001,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
356258,CHOLERA_0000000002,COUNTRY,CAN,AMR,YEAR,Americas,,,1988,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
358446,CHOLERA_0000000002,COUNTRY,SVN,EUR,YEAR,Europe,,,2007,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
361454,CHOLERA_0000000002,COUNTRY,MWI,AFR,YEAR,Africa,,,1999,,,,,,,648,648.0,,,,2013-06-11T14:01:25+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
363948,CHOLERA_0000000002,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,1997,,,,,,,9,9.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
368508,CHOLERA_0000000002,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,2006,,,,,,,2,2.0,,,,2013-06-11T14:01:25+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
370230,CHOLERA_0000000002,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,1961,,,,,,,1405,1405.0,,,,2013-06-11T14:01:25+02:00,1961,1961-01-01T00:00:00+01:00,1961-12-31T00:00:00+01:00
371022,CHOLERA_0000000002,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,,,1965,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
376377,CHOLERA_0000000002,COUNTRY,CAF,AFR,YEAR,Africa,,,2005,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
378115,CHOLERA_0000000002,COUNTRY,GIN,AFR,YEAR,Africa,,,1986,,,,,,,58,58.0,,,,2013-06-11T14:01:25+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
386025,CHOLERA_0000000002,COUNTRY,GMB,AFR,YEAR,Africa,,,1995,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
